Game_Date,Game_Number,Day_of_Week,Visiting_Team,Visiting_League,Visiting_Game_Number,Home_Team,Home_League,Home_Game_Number,Visiting_Score,Home_Score,Game_Length,Day_Night
20210611,0,Fri,TEX,AL,64,LAN,NL,63,1,12,51,N
20210612,0,Sat,TEX,AL,65,LAN,NL,64,12,1,54,N
20210613,0,Sun,TEX,AL,66,LAN,NL,65,3,5,51,D
20210503,0,Mon,TEX,AL,30,MIN,AL,27,5,6,51,N
20210504,0,Tue,TEX,AL,31,MIN,AL,28,6,3,60,N
20210505,0,Wed,TEX,AL,32,MIN,AL,29,3,1,54,N
20210506,0,Thu,TEX,AL,33,MIN,AL,30,4,3,60,D
20210920,0,Mon,TEX,AL,150,NYA,AL,151,3,4,51,N
20210921,0,Tue,TEX,AL,151,NYA,AL,152,1,7,51,N
20210922,0,Wed,TEX,AL,152,NYA,AL,153,3,7,51,N
20210629,0,Tue,TEX,AL,79,OAK,AL,81,5,4,54,N
20210630,0,Wed,TEX,AL,80,OAK,AL,82,1,3,51,N
20210701,0,Thu,TEX,AL,81,OAK,AL,83,8,3,54,D
20210806,0,Fri,TEX,AL,110,OAK,AL,110,1,4,63,N
20210807,0,Sat,TEX,AL,111,OAK,AL,111,3,12,51,D
20210808,0,Sun,TEX,AL,112,OAK,AL,112,3,6,51,D
20210910,0,Fri,TEX,AL,140,OAK,AL,141,5,10,51,N
20210911,0,Sat,TEX,AL,141,OAK,AL,142,8,6,54,D
20210912,0,Sun,TEX,AL,142,OAK,AL,143,4,3,54,D
20210527,0,Thu,TEX,AL,52,SEA,AL,51,0,5,51,N
20210528,0,Fri,TEX,AL,53,SEA,AL,52,2,3,51,N
20210529,0,Sat,TEX,AL,54,SEA,AL,53,2,3,51,N
20210530,0,Sun,TEX,AL,55,SEA,AL,54,2,4,51,D
20210702,0,Fri,TEX,AL,82,SEA,AL,83,4,5,58,N
20210703,0,Sat,TEX,AL,83,SEA,AL,84,7,3,54,N
20210704,0,Sun,TEX,AL,84,SEA,AL,85,1,4,51,D
20210810,0,Tue,TEX,AL,113,SEA,AL,114,5,4,60,N
20210811,0,Wed,TEX,AL,114,SEA,AL,115,1,2,52,N
20210812,0,Thu,TEX,AL,115,SEA,AL,116,1,3,51,D
20210510,0,Mon,TEX,AL,37,SFN,NL,35,1,3,51,N
20210511,0,Tue,TEX,AL,38,SFN,NL,36,2,4,51,D
20210412,0,Mon,TEX,AL,10,TBA,AL,10,0,1,51,N
20210413,0,Tue,TEX,AL,11,TBA,AL,11,8,3,54,N
20210414,0,Wed,TEX,AL,12,TBA,AL,12,5,1,54,N
20210415,0,Thu,TEX,AL,13,TBA,AL,13,6,4,60,N
20210716,0,Fri,TEX,AL,91,TOR,AL,88,2,10,51,N
20210718,1,Sun,TEX,AL,92,TOR,AL,89,0,5,39,D
20210718,2,Sun,TEX,AL,93,TOR,AL,90,0,10,39,D
20210810,2,Tue,TOR,AL,112,ANA,AL,114,4,0,42,N
20210811,0,Wed,TOR,AL,113,ANA,AL,115,10,2,54,N
20210812,0,Thu,TOR,AL,114,ANA,AL,116,3,6,51,N
20210511,0,Tue,TOR,AL,34,ATL,NL,35,5,3,54,N
20210512,0,Wed,TOR,AL,35,ATL,NL,36,4,1,54,N
20210513,0,Thu,TOR,AL,36,ATL,NL,37,8,4,54,D
20210618,0,Fri,TOR,AL,68,BAL,AL,69,1,7,51,N
20210619,0,Sat,TOR,AL,69,BAL,AL,70,10,7,54,D
20210620,0,Sun,TOR,AL,70,BAL,AL,71,7,4,54,D
20210706,0,Tue,TOR,AL,83,BAL,AL,85,5,7,51,N
20210707,0,Wed,TOR,AL,84,BAL,AL,86,10,2,54,N
20210910,0,Fri,TOR,AL,140,BAL,AL,140,3,6,51,N
20210911,1,Sat,TOR,AL,141,BAL,AL,141,11,10,42,D
20210911,2,Sat,TOR,AL,142,BAL,AL,142,11,2,42,N
20210912,0,Sun,TOR,AL,143,BAL,AL,143,22,7,54,D
20210420,0,Tue,TOR,AL,17,BOS,AL,18,2,4,51,N
20210421,0,Wed,TOR,AL,18,BOS,AL,19,6,3,54,N
20210611,0,Fri,TOR,AL,61,BOS,AL,64,5,6,51,N
20210612,0,Sat,TOR,AL,62,BOS,AL,65,7,2,54,D
20210613,0,Sun,TOR,AL,63,BOS,AL,66,18,4,54,D
20210614,0,Mon,TOR,AL,64,BOS,AL,67,1,2,52,N
20210726,0,Mon,TOR,AL,96,BOS,AL,101,4,5,51,N
20210728,1,Wed,TOR,AL,97,BOS,AL,102,4,1,42,D
20210728,2,Wed,TOR,AL,98,BOS,AL,103,1,4,39,N
20210729,0,Thu,TOR,AL,99,BOS,AL,104,13,1,54,N
20210608,0,Tue,TOR,AL,58,CHA,AL,60,1,6,51,N
20210609,0,Wed,TOR,AL,59,CHA,AL,61,6,2,54,N
20210610,0,Thu,TOR,AL,60,CHA,AL,62,2,5,51,N
20210528,0,Fri,TOR,AL,50,CLE,AL,49,11,2,39,N
20210530,1,Sun,TOR,AL,51,CLE,AL,50,4,1,42,D
20210530,2,Sun,TOR,AL,52,CLE,AL,51,5,6,41,N
20210827,0,Fri,TOR,AL,127,DET,AL,129,1,2,51,N
20210828,0,Sat,TOR,AL,128,DET,AL,130,3,2,60,N
20210829,0,Sun,TOR,AL,129,DET,AL,131,2,1,54,D
20210507,0,Fri,TOR,AL,31,HOU,AL,32,4,10,51,N
20210508,0,Sat,TOR,AL,32,HOU,AL,33,8,4,54,N
20210509,0,Sun,TOR,AL,33,HOU,AL,34,4,7,51,D
20210415,0,Thu,TOR,AL,13,KCA,AL,11,5,7,51,N
20210417,1,Sat,TOR,AL,14,KCA,AL,12,5,1,42,D
20210417,2,Sat,TOR,AL,15,KCA,AL,13,2,3,41,N
20210418,0,Sun,TOR,AL,16,KCA,AL,14,0,2,51,D
20210622,0,Tue,TOR,AL,71,MIA,NL,73,2,1,54,N
20210623,0,Wed,TOR,AL,72,MIA,NL,74,3,1,54,N
20210923,0,Thu,TOR,AL,153,MIN,AL,153,2,7,51,N
20210924,0,Fri,TOR,AL,154,MIN,AL,154,1,3,51,N
20210925,0,Sat,TOR,AL,155,MIN,AL,155,6,1,54,N
20210926,0,Sun,TOR,AL,156,MIN,AL,156,5,2,54,D
20210401,0,Thu,TOR,AL,1,NYA,AL,1,3,2,60,D
20210403,0,Sat,TOR,AL,2,NYA,AL,2,3,5,51,D
20210404,0,Sun,TOR,AL,3,NYA,AL,3,3,1,54,D
20210525,0,Tue,TOR,AL,47,NYA,AL,48,6,2,54,N
20210527,1,Thu,TOR,AL,48,NYA,AL,49,2,0,42,D
20210527,2,Thu,TOR,AL,49,NYA,AL,50,3,5,39,N
20210906,0,Mon,TOR,AL,136,NYA,AL,137,8,0,54,D
20210907,0,Tue,TOR,AL,137,NYA,AL,138,5,1,54,N
20210908,0,Wed,TOR,AL,138,NYA,AL,139,6,3,54,N
20210909,0,Thu,TOR,AL,139,NYA,AL,140,6,4,54,N
20210723,0,Fri,TOR,AL,93,NYN,NL,95,0,3,51,N
20210724,0,Sat,TOR,AL,94,NYN,NL,96,10,3,54,N
20210725,0,Sun,TOR,AL,95,NYN,NL,97,4,5,51,D
20210503,0,Mon,TOR,AL,27,OAK,AL,30,4,5,51,N
20210504,0,Tue,TOR,AL,28,OAK,AL,31,1,4,51,N
20210505,0,Wed,TOR,AL,29,OAK,AL,32,9,4,54,N
20210506,0,Thu,TOR,AL,30,OAK,AL,33,10,4,54,D
20210813,0,Fri,TOR,AL,115,SEA,AL,117,2,3,53,N
20210814,0,Sat,TOR,AL,116,SEA,AL,118,3,9,51,N
20210815,0,Sun,TOR,AL,117,SEA,AL,119,8,3,54,D
20210423,0,Fri,TOR,AL,19,TBA,AL,20,5,3,54,N
20210424,0,Sat,TOR,AL,20,TBA,AL,21,3,5,51,N
20210425,0,Sun,TOR,AL,21,TBA,AL,22,1,0,54,D
20210709,0,Fri,TOR,AL,85,TBA,AL,88,1,7,51,N
20210710,0,Sat,TOR,AL,86,TBA,AL,89,2,5,51,D
20210711,0,Sun,TOR,AL,87,TBA,AL,90,3,1,54,D
20210920,0,Mon,TOR,AL,150,TBA,AL,151,4,6,51,N
20210921,0,Tue,TOR,AL,151,TBA,AL,152,4,2,54,N
20210922,0,Wed,TOR,AL,152,TBA,AL,153,1,7,51,D
20210405,0,Mon,TOR,AL,4,TEX,AL,4,6,2,54,D
20210406,0,Tue,TOR,AL,5,TEX,AL,5,4,7,51,N
20210407,0,Wed,TOR,AL,6,TEX,AL,6,1,2,51,D
20210817,0,Tue,TOR,AL,118,WAS,NL,119,6,12,51,N
20210818,0,Wed,TOR,AL,119,WAS,NL,120,5,8,51,D
20210514,0,Fri,WAS,NL,34,ARI,NL,39,17,2,54,N
20210515,0,Sat,WAS,NL,35,ARI,NL,40,4,11,51,N
20210516,0,Sun,WAS,NL,36,ARI,NL,41,3,0,54,D
20210531,0,Mon,WAS,NL,50,ATL,NL,51,3,5,51,N
20210601,0,Tue,WAS,NL,51,ATL,NL,52,11,6,54,N
20210602,0,Wed,WAS,NL,52,ATL,NL,53,5,3,54,N
20210603,0,Thu,WAS,NL,53,ATL,NL,54,1,5,51,D
20210806,0,Fri,WAS,NL,110,ATL,NL,111,4,8,51,N
20210807,0,Sat,WAS,NL,111,ATL,NL,112,3,2,54,N
20210808,0,Sun,WAS,NL,112,ATL,NL,113,4,5,51,D
20210907,0,Tue,WAS,NL,138,ATL,NL,138,5,8,51,N
20210908,0,Wed,WAS,NL,139,ATL,NL,139,4,2,54,N
20210909,0,Thu,WAS,NL,140,ATL,NL,140,6,7,59,N
20210723,0,Fri,WAS,NL,96,BAL,AL,96,1,6,51,N
20210724,0,Sat,WAS,NL,97,BAL,AL,97,3,5,51,N
20210725,0,Sun,WAS,NL,98,BAL,AL,98,4,5,52,D
20210517,0,Mon,WAS,NL,37,CHN,NL,40,3,7,51,N
20210518,0,Tue,WAS,NL,38,CHN,NL,41,3,6,51,N
20210519,0,Wed,WAS,NL,39,CHN,NL,42,4,3,54,N
20210520,0,Thu,WAS,NL,40,CHN,NL,43,2,5,51,D
20210923,0,Thu,WAS,NL,153,CIN,NL,153,3,2,54,N
20210924,0,Fri,WAS,NL,154,CIN,NL,154,7,8,63,N
20210925,0,Sat,WAS,NL,155,CIN,NL,155,6,7,52,N
20210926,0,Sun,WAS,NL,156,CIN,NL,156,2,9,51,D
20210927,0,Mon,WAS,NL,157,COL,NL,156,5,4,54,N
20210928,0,Tue,WAS,NL,158,COL,NL,157,1,3,51,N
20210929,0,Wed,WAS,NL,159,COL,NL,158,5,10,51,D
20210409,0,Fri,WAS,NL,4,LAN,NL,8,0,1,51,D
20210410,0,Sat,WAS,NL,5,LAN,NL,9,5,9,51,N
20210411,0,Sun,WAS,NL,6,LAN,NL,10,0,3,51,D
20210624,0,Thu,WAS,NL,72,MIA,NL,75,7,3,54,N
20210625,0,Fri,WAS,NL,73,MIA,NL,76,2,11,51,N
20210626,0,Sat,WAS,NL,74,MIA,NL,77,2,3,51,D
20210627,0,Sun,WAS,NL,75,MIA,NL,78,5,1,54,D
20210824,0,Tue,WAS,NL,124,MIA,NL,127,5,1,54,N
20210825,0,Wed,WAS,NL,125,MIA,NL,128,3,4,58,N
20210826,0,Thu,WAS,NL,126,MIA,NL,129,5,7,51,N
20210920,0,Mon,WAS,NL,150,MIA,NL,150,7,8,57,N
20210921,0,Tue,WAS,NL,151,MIA,NL,151,7,1,54,N
20210922,0,Wed,WAS,NL,152,MIA,NL,152,7,5,54,N
20210820,0,Fri,WAS,NL,121,MIL,NL,123,4,1,54,N
20210821,0,Sat,WAS,NL,122,MIL,NL,124,6,9,51,D
20210822,0,Sun,WAS,NL,123,MIL,NL,125,3,7,51,D
20210507,0,Fri,WAS,NL,28,NYA,AL,32,11,4,54,N
20210508,0,Sat,WAS,NL,29,NYA,AL,33,3,4,63,D
20210509,0,Sun,WAS,NL,30,NYA,AL,34,2,3,52,D
20210423,0,Fri,WAS,NL,17,NYN,NL,16,0,6,51,N
20210424,0,Sat,WAS,NL,18,NYN,NL,17,7,1,54,D
20210425,0,Sun,WAS,NL,19,NYN,NL,18,0,4,51,D
20210810,0,Tue,WAS,NL,113,NYN,NL,113,7,8,51,D
20210812,1,Thu,WAS,NL,114,NYN,NL,114,1,4,39,D
20210812,2,Thu,WAS,NL,115,NYN,NL,115,4,5,40,D
20210827,0,Fri,WAS,NL,127,NYN,NL,129,2,1,54,N
20210828,0,Sat,WAS,NL,128,NYN,NL,130,3,5,51,N
20210829,0,Sun,WAS,NL,129,NYN,NL,131,4,9,51,D
20210604,0,Fri,WAS,NL,54,PHI,NL,56,2,1,54,N
20210605,0,Sat,WAS,NL,55,PHI,NL,57,2,5,51,D
20210606,0,Sun,WAS,NL,56,PHI,NL,58,6,12,51,D
20210622,0,Tue,WAS,NL,70,PHI,NL,70,3,2,54,N
20210623,0,Wed,WAS,NL,71,PHI,NL,71,13,12,54,D
20210726,0,Mon,WAS,NL,99,PHI,NL,99,5,6,52,N
20210727,0,Tue,WAS,NL,100,PHI,NL,100,6,4,54,N
20210729,1,Thu,WAS,NL,101,PHI,NL,101,3,1,42,D
20210729,2,Thu,WAS,NL,102,PHI,NL,102,8,11,46,D
20210910,0,Fri,WAS,NL,141,PIT,NL,141,3,4,53,N
20210911,0,Sat,WAS,NL,142,PIT,NL,142,7,10,51,N
20210912,0,Sun,WAS,NL,143,PIT,NL,143,6,2,54,D
20210705,0,Mon,WAS,NL,83,SDN,NL,87,7,5,54,N
20210706,0,Tue,WAS,NL,84,SDN,NL,88,4,7,51,N
20210707,0,Wed,WAS,NL,85,SDN,NL,89,15,5,54,N
20210708,0,Thu,WAS,NL,86,SDN,NL,90,8,9,53,N
20210709,0,Fri,WAS,NL,87,SFN,NL,87,3,5,51,N
20210710,0,Sat,WAS,NL,88,SFN,NL,88,4,10,51,D
20210711,0,Sun,WAS,NL,89,SFN,NL,89,1,3,51,D
20210412,0,Mon,WAS,NL,7,SLN,NL,10,5,2,54,N
20210413,0,Tue,WAS,NL,8,SLN,NL,11,3,14,51,N
20210414,0,Wed,WAS,NL,9,SLN,NL,12,6,0,54,D
20210608,0,Tue,WAS,NL,57,TBA,AL,62,1,3,51,N
20210609,0,Wed,WAS,NL,58,TBA,AL,63,9,7,66,N
20210427,0,Tue,WAS,NL,20,TOR,AL,22,5,9,51,N
20210428,0,Wed,WAS,NL,21,TOR,AL,23,8,2,54,N
